Customer ID,Recency,Frequency,MonetaryValue,R,F,M,ExpectedRevenue
17242.0,264 days 00:00:00.000000000,20,737.3,1,2,3,1135.0399999999997
17243.0,44 days 00:00:00.000000000,442,7172.599999999998,3,4,4,1121.22
17248.0,289 days 00:00:00.000000000,35,181.89000000000004,1,2,1,318.65000000000003
17256.0,120 days 00:00:00.000000000,13,233.20000000000002,2,1,1,112.10000000000001
17259.0,176 days 00:00:00.000000000,149,930.4900000000004,2,4,3,213.28000000000003
17266.0,307 days 00:00:00.000000000,20,90.41000000000003,1,2,1,113.06
17268.0,51 days 00:00:00.000000000,5,419.28,3,1,2,487.15999999999997
17282.0,107 days 00:00:00.000000000,194,1346.980000000001,3,4,3,961.5600000000001
17284.0,43 days 00:00:00.000000000,257,1609.8899999999999,3,4,4,554.79
17287.0,13 days 00:00:00.000000000,238,2198.2000000000016,4,4,4,202.06999999999996
17289.0,184 days 00:00:00.000000000,100,601.19,2,4,2,164.45
17293.0,116 days 00:00:00.000000000,89,1691.3800000000006,2,3,4,397.68
17298.0,182 days 00:00:00.000000000,34,328.78,2,2,2,498.42
17299.0,247 days 00:00:00.000000000,58,336.61999999999995,1,3,2,268.19000000000005
17302.0,16 days 00:00:00.000000000,35,303.11999999999995,4,2,2,342.79
17306.0,12 days 00:00:00.000000000,32,4329.899999999999,4,2,4,2913.88
17314.0,62 days 00:00:00.000000000,131,1682.6500000000005,3,4,4,719.9200000000001
17315.0,9 days 00:00:00.000000000,497,5888.639999999988,4,4,4,1713.2500000000011
17320.0,44 days 00:00:00.000000000,108,1830.670000000001,3,4,4,290.5200000000001
17323.0,23 days 00:00:00.000000000,120,531.3199999999999,4,4,2,239.87999999999997
17337.0,19 days 00:00:00.000000000,523,1873.5100000000027,4,4,4,24.000000000000004
17338.0,13 days 00:00:00.000000000,895,8469.320000000007,4,4,4,1522.2700000000002
17340.0,0 days 00:00:00.000000000,330,9564.859999999995,4,4,4,1760.1899999999998
17341.0,174 days 00:00:00.000000000,198,1006.53,2,4,3,265.68
17346.0,12 days 00:00:00.000000000,501,2609.700000000003,4,4,4,445.09000000000015
17349.0,188 days 00:00:00.000000000,70,538.06,2,3,2,98.25
17351.0,81 days 00:00:00.000000000,15,772.4,3,1,3,228.69999999999996
17353.0,221 days 00:00:00.000000000,5,1158.55,1,1,3,1740.0
17360.0,193 days 00:00:00.000000000,105,602.3199999999999,2,4,2,320.9000000000001
17361.0,99 days 00:00:00.000000000,1,45.0,3,1,1,218.92000000000002
17364.0,12 days 00:00:00.000000000,420,5949.929999999999,4,4,4,531.9599999999998
17365.0,7 days 00:00:00.000000000,446,4369.169999999998,4,4,4,443.81999999999994
17368.0,67 days 00:00:00.000000000,132,963.7200000000001,3,4,3,695.35
17372.0,51 days 00:00:00.000000000,327,1945.2700000000004,3,4,4,314.5799999999997
17373.0,120 days 00:00:00.000000000,38,502.12999999999994,2,2,2,142.04999999999998
17375.0,7 days 00:00:00.000000000,86,660.5500000000004,4,3,3,-27.6
17377.0,63 days 00:00:00.000000000,769,9295.910000000002,3,4,4,442.7199999999998
17381.0,11 days 00:00:00.000000000,129,29941.169999999984,4,4,4,3054.3399999999997
17386.0,193 days 00:00:00.000000000,10,126.35,2,1,1,1541.4
17388.0,19 days 00:00:00.000000000,22,1794.6000000000004,4,2,4,189.83000000000004
17389.0,7 days 00:00:00.000000000,233,24452.93000000001,4,4,4,3873.5099999999998
17396.0,179 days 00:00:00.000000000,29,1243.8000000000002,2,2,3,4404.3
17398.0,18 days 00:00:00.000000000,31,528.4499999999999,4,2,2,124.93
17400.0,18 days 00:00:00.000000000,108,1306.6200000000003,4,4,3,791.2199999999995
17402.0,41 days 00:00:00.000000000,124,2556.1799999999985,3,4,4,948.0799999999999
17404.0,19 days 00:00:00.000000000,140,21415.50999999999,4,4,4,7150.680000000002
17408.0,308 days 00:00:00.000000000,7,132.24000000000004,1,1,1,32.65
17409.0,56 days 00:00:00.000000000,46,4022.19,3,3,4,511.30000000000007
17414.0,231 days 00:00:00.000000000,7,692.8,1,1,3,598.0
17416.0,5 days 00:00:00.000000000,343,10015.609999999995,4,4,4,1836.3999999999992
17419.0,57 days 00:00:00.000000000,181,3554.560000000001,3,4,4,614.1999999999999
17420.0,181 days 00:00:00.000000000,29,475.7,2,2,2,260.66
17422.0,25 days 00:00:00.000000000,139,2041.4399999999998,4,4,4,639.0999999999998
17426.0,90 days 00:00:00.000000000,166,2980.639999999999,3,4,4,2085.349999999999
17428.0,20 days 00:00:00.000000000,399,13708.119999999992,4,4,4,3342.57
17429.0,26 days 00:00:00.000000000,74,1016.9000000000002,4,3,3,325.26000000000005
17440.0,47 days 00:00:00.000000000,5,260.60999999999996,3,1,1,53.65
17442.0,28 days 00:00:00.000000000,129,1973.069999999999,4,4,4,771.8699999999997
17446.0,118 days 00:00:00.000000000,5,68.1,2,1,1,52.800000000000004
17448.0,305 days 00:00:00.000000000,163,2134.22,1,4,4,-4287.63
17450.0,0 days 00:00:00.000000000,218,98670.81999999998,4,4,4,29137.419999999995
17457.0,12 days 00:00:00.000000000,34,3271.9300000000003,4,2,4,340.06
17463.0,41 days 00:00:00.000000000,104,920.7600000000001,3,4,3,286.8300000000001
17464.0,330 days 00:00:00.000000000,18,369.09000000000003,1,2,2,289.96000000000004
17469.0,12 days 00:00:00.000000000,78,1581.2099999999998,4,3,4,716.9999999999998
17470.0,25 days 00:00:00.000000000,119,2124.5099999999998,4,4,4,193.35999999999999
17472.0,96 days 00:00:00.000000000,114,438.2699999999999,3,4,2,259.27
17483.0,222 days 00:00:00.000000000,7,177.69,1,1,1,274.74
17490.0,196 days 00:00:00.000000000,19,305.03999999999996,2,2,2,286.45
17491.0,68 days 00:00:00.000000000,81,2872.1600000000003,3,3,4,470.45000000000005
17505.0,13 days 00:00:00.000000000,48,852.4599999999999,4,3,3,658.8500000000001
17511.0,14 days 00:00:00.000000000,971,80168.19999999997,4,4,4,20354.189999999995
17512.0,8 days 00:00:00.000000000,88,2428.3099999999995,4,3,4,589.4799999999999
17516.0,25 days 00:00:00.000000000,144,634.6299999999998,4,4,3,153.64
17519.0,14 days 00:00:00.000000000,96,1915.6000000000006,4,4,4,532.4
17522.0,14 days 00:00:00.000000000,13,248.42,4,1,1,663.83
17527.0,14 days 00:00:00.000000000,8,251.54999999999995,4,1,1,314.51
17531.0,319 days 00:00:00.000000000,25,352.58000000000015,1,2,2,293.45000000000005
17536.0,228 days 00:00:00.000000000,10,253.54999999999995,1,1,1,76.5
17553.0,280 days 00:00:00.000000000,3,1454.0,1,1,3,1487.6
17560.0,12 days 00:00:00.000000000,34,1143.3,4,2,3,219.78
17567.0,41 days 00:00:00.000000000,132,2370.6699999999996,3,4,4,461.08
17571.0,85 days 00:00:00.000000000,99,563.5399999999998,3,4,2,201.25000000000003
17576.0,22 days 00:00:00.000000000,406,4129.639999999997,4,4,4,738.1200000000002
17578.0,26 days 00:00:00.000000000,69,1022.4500000000003,4,3,3,-18.72
17581.0,14 days 00:00:00.000000000,343,6405.400000000001,4,4,4,3047.7500000000014
17584.0,275 days 00:00:00.000000000,58,3082.87,1,3,4,749.4499999999999
17585.0,71 days 00:00:00.000000000,246,1469.5599999999997,3,4,3,595.1499999999997
17588.0,40 days 00:00:00.000000000,51,1656.15,3,3,4,842.9999999999999
17589.0,48 days 00:00:00.000000000,738,9188.07,3,4,4,1252.3
17591.0,11 days 00:00:00.000000000,143,1616.3200000000004,4,4,4,213.60000000000002
17593.0,160 days 00:00:00.000000000,108,2261.7900000000004,2,4,4,1581.3599999999994
17596.0,56 days 00:00:00.000000000,133,1445.77,3,4,3,991.8200000000002
17602.0,132 days 00:00:00.000000000,297,2096.7500000000014,2,4,4,128.75
17603.0,75 days 00:00:00.000000000,1,-555.9,3,1,1,-1000.3700000000001
17611.0,9 days 00:00:00.000000000,603,3795.9999999999977,4,4,4,684.4599999999998
17612.0,14 days 00:00:00.000000000,207,2697.650000000001,4,4,4,669.9699999999999
17613.0,2 days 00:00:00.000000000,212,2504.4599999999996,4,4,4,447.45000000000016
17615.0,11 days 00:00:00.000000000,54,657.0,4,3,3,57.3
17616.0,62 days 00:00:00.000000000,3,571.1999999999999,3,1,2,163.2
17621.0,120 days 00:00:00.000000000,56,2595.0,2,3,4,-43.8
17625.0,65 days 00:00:00.000000000,313,2881.5900000000015,3,4,4,685.0999999999998
17629.0,22 days 00:00:00.000000000,93,1217.5900000000008,4,3,3,192.19
17630.0,40 days 00:00:00.000000000,19,335.4999999999999,3,2,2,168.10000000000002
17631.0,40 days 00:00:00.000000000,29,436.95,3,2,2,113.95
17633.0,167 days 00:00:00.000000000,32,665.05,2,2,3,648.6099999999999
17634.0,20 days 00:00:00.000000000,171,1811.2900000000018,4,4,4,105.99000000000002
17642.0,237 days 00:00:00.000000000,28,463.49000000000007,1,2,2,712.2900000000002
17644.0,11 days 00:00:00.000000000,150,2351.7200000000007,4,4,4,669.65
17648.0,0 days 00:00:00.000000000,99,1526.2600000000002,4,4,3,-7.95
17649.0,277 days 00:00:00.000000000,48,680.7,1,3,3,861.74
17651.0,295 days 00:00:00.000000000,102,1745.9200000000003,1,4,4,1114.5599999999997
17652.0,41 days 00:00:00.000000000,36,632.2400000000001,3,2,3,2062.0900000000006
17655.0,18 days 00:00:00.000000000,69,1872.9400000000007,4,3,4,300.63000000000005
17659.0,7 days 00:00:00.000000000,86,1651.8200000000002,4,3,4,552.1899999999999
17663.0,6 days 00:00:00.000000000,139,2523.790000000001,4,4,4,225.71999999999997
17667.0,19 days 00:00:00.000000000,165,2757.2599999999998,4,4,4,394.34000000000003
17669.0,18 days 00:00:00.000000000,53,2840.74,4,3,4,822.2199999999998
17671.0,12 days 00:00:00.000000000,52,1118.6299999999999,4,3,3,127.73999999999998
17673.0,74 days 00:00:00.000000000,294,2561.8299999999995,3,4,4,429.7099999999998
17675.0,12 days 00:00:00.000000000,478,17739.810000000005,4,4,4,6514.140000000003
17676.0,174 days 00:00:00.000000000,62,988.7,2,3,3,425.7299999999999
17677.0,14 days 00:00:00.000000000,309,16167.960000000012,4,4,4,5379.96
17682.0,0 days 00:00:00.000000000,119,2107.6600000000008,4,4,4,776.94
17686.0,8 days 00:00:00.000000000,284,5594.100000000005,4,4,4,1552.6000000000006
17690.0,9 days 00:00:00.000000000,176,3591.1800000000003,4,4,4,1375.9800000000005
17692.0,28 days 00:00:00.000000000,157,2844.9200000000014,4,4,4,117.47999999999999
17694.0,319 days 00:00:00.000000000,30,801.9799999999998,1,2,3,283.12000000000006
17695.0,196 days 00:00:00.000000000,14,651.3000000000001,2,1,3,765.34
17696.0,85 days 00:00:00.000000000,207,3885.6600000000003,3,4,4,1355.9399999999998
17702.0,14 days 00:00:00.000000000,118,1631.8700000000008,4,4,4,898.97
17703.0,226 days 00:00:00.000000000,23,296.09999999999997,1,2,2,490.9599999999999
17704.0,47 days 00:00:00.000000000,16,387.29,3,1,2,497.9
17705.0,23 days 00:00:00.000000000,36,528.9799999999999,4,2,2,568.2999999999998
17706.0,97 days 00:00:00.000000000,364,7604.579999999991,3,4,4,6782.329999999995
17707.0,144 days 00:00:00.000000000,13,347.7,2,1,2,68.7
17708.0,132 days 00:00:00.000000000,64,727.7000000000005,2,3,3,156.48
17709.0,278 days 00:00:00.000000000,10,145.84,1,1,1,137.45
17716.0,57 days 00:00:00.000000000,270,7802.790000000008,3,4,4,1985.1400000000003
17719.0,7 days 00:00:00.000000000,91,1665.6100000000006,4,3,4,2783.5500000000015
17720.0,33 days 00:00:00.000000000,92,1816.8800000000003,4,3,4,355.21999999999997
17722.0,125 days 00:00:00.000000000,139,2796.359999999999,2,4,4,357.2999999999999
17723.0,8 days 00:00:00.000000000,7,848.8,4,1,3,2529.6
17725.0,0 days 00:00:00.000000000,69,1216.6299999999999,4,3,3,1222.54
17730.0,41 days 00:00:00.000000000,143,3560.3199999999993,3,4,4,1610.3800000000003
17734.0,41 days 00:00:00.000000000,29,421.0700000000001,3,2,2,427.23
17735.0,26 days 00:00:00.000000000,478,8616.969999999992,4,4,4,5200.980000000004
17738.0,90 days 00:00:00.000000000,103,1843.16,3,4,4,775.8699999999995
17739.0,4 days 00:00:00.000000000,60,3365.4300000000007,4,3,4,-5.300000000000001
17742.0,140 days 00:00:00.000000000,44,1083.04,2,3,3,52.54
17749.0,64 days 00:00:00.000000000,44,720.6700000000001,3,3,3,305.51
17754.0,68 days 00:00:00.000000000,45,1060.6900000000003,3,3,3,310.82
17757.0,11 days 00:00:00.000000000,678,5008.929999999996,4,4,4,981.7500000000005
17758.0,16 days 00:00:00.000000000,188,2172.749999999999,4,4,4,381.3699999999999
17759.0,201 days 00:00:00.000000000,37,309.7699999999999,2,2,2,167.15
17765.0,18 days 00:00:00.000000000,68,414.66999999999985,4,3,2,109.33000000000001
17768.0,195 days 00:00:00.000000000,41,636.1099999999999,2,3,3,385.8299999999999
17769.0,86 days 00:00:00.000000000,228,2499.2,3,4,4,941.1200000000001
17774.0,57 days 00:00:00.000000000,199,1487.0400000000006,3,4,3,383.20000000000005
17781.0,61 days 00:00:00.000000000,2,102.0,3,1,1,86.02
17787.0,112 days 00:00:00.000000000,113,1668.5200000000002,2,4,4,149.02
17790.0,6 days 00:00:00.000000000,183,1712.1200000000008,4,4,4,466.49999999999983
17795.0,72 days 00:00:00.000000000,16,155.68999999999997,3,1,1,187.14000000000007
17797.0,203 days 00:00:00.000000000,40,266.38000000000005,2,2,1,272.4100000000001
17799.0,50 days 00:00:00.000000000,431,2701.7699999999995,3,4,4,741.1000000000003
17800.0,25 days 00:00:00.000000000,26,354.85,4,2,2,410.45
17802.0,180 days 00:00:00.000000000,284,2742.7799999999993,2,4,4,499.0200000000001
17809.0,25 days 00:00:00.000000000,42,5137.5,4,3,4,-512.28
17811.0,7 days 00:00:00.000000000,695,5627.659999999996,4,4,4,751.56
17819.0,2 days 00:00:00.000000000,65,3056.2999999999997,4,3,4,599.45
17820.0,167 days 00:00:00.000000000,44,163.66,2,3,1,-7.1000000000000005
17841.0,0 days 00:00:00.000000000,4483,24444.640000000258,4,4,4,10569.280000000008
17848.0,57 days 00:00:00.000000000,83,1219.31,3,3,3,433.23
17854.0,35 days 00:00:00.000000000,100,733.0600000000003,3,4,3,199.5
17857.0,14 days 00:00:00.000000000,19,8711.340000000002,4,2,4,4909.08
17858.0,69 days 00:00:00.000000000,132,6196.169999999997,3,4,4,1036.4499999999994
17861.0,61 days 00:00:00.000000000,122,1652.7099999999998,3,4,4,799.9100000000001
17863.0,62 days 00:00:00.000000000,136,2814.4000000000005,3,4,4,413.38
17865.0,5 days 00:00:00.000000000,513,12193.490000000014,4,4,4,2714.9299999999994
17866.0,292 days 00:00:00.000000000,13,655.8,1,1,3,325.7
17867.0,11 days 00:00:00.000000000,67,745.6000000000001,4,3,3,353.43
17869.0,23 days 00:00:00.000000000,68,696.4200000000002,4,3,3,117.22000000000001
17870.0,174 days 00:00:00.000000000,3,1213.7999999999997,2,1,3,275.1700000000001
17873.0,48 days 00:00:00.000000000,98,3337.3300000000004,3,4,4,396.14
17874.0,33 days 00:00:00.000000000,41,535.5000000000001,4,3,2,122.75999999999999
17888.0,20 days 00:00:00.000000000,52,443.3799999999999,4,3,2,-1.865174681370263e-14
17897.0,175 days 00:00:00.000000000,159,1525.3200000000013,2,4,3,131.14000000000001
17905.0,160 days 00:00:00.000000000,57,659.0099999999999,2,3,3,224.84
17920.0,8 days 00:00:00.000000000,420,4352.110000000001,4,4,4,816.1599999999997
17921.0,74 days 00:00:00.000000000,263,1812.0500000000022,3,4,4,317.40000000000003
17926.0,11 days 00:00:00.000000000,26,671.63,4,2,3,185.56
17929.0,62 days 00:00:00.000000000,10,2085.5,3,1,4,272.0
17930.0,47 days 00:00:00.000000000,34,1997.5800000000002,3,2,4,303.53999999999996
17931.0,63 days 00:00:00.000000000,213,2011.610000000001,3,4,4,111.16000000000003
17932.0,19 days 00:00:00.000000000,42,589.0099999999998,4,3,2,345.50000000000006
17935.0,208 days 00:00:00.000000000,29,284.5,2,2,1,145.79
17937.0,65 days 00:00:00.000000000,29,3327.48,3,2,4,287.04
17940.0,7 days 00:00:00.000000000,16,4960.08,4,1,4,452.5
17949.0,0 days 00:00:00.000000000,49,32864.34,4,3,4,31533.420000000002
17954.0,34 days 00:00:00.000000000,351,1662.2700000000004,3,4,4,705.6099999999999
17960.0,330 days 00:00:00.000000000,9,50.400000000000006,1,1,1,73.78
17961.0,4 days 00:00:00.000000000,279,1257.9200000000003,4,4,3,305.2300000000001
17962.0,357 days 00:00:00.000000000,64,183.92,1,3,1,102.40999999999998
17965.0,60 days 00:00:00.000000000,321,2949.96,3,4,4,563.9499999999996
17966.0,69 days 00:00:00.000000000,6,147.0,3,1,1,447.4299999999999
17969.0,169 days 00:00:00.000000000,39,481.35,2,2,2,103.0
17975.0,0 days 00:00:00.000000000,318,4892.089999999998,4,4,4,1170.2799999999993
17979.0,67 days 00:00:00.000000000,57,211.77,3,3,1,262.87
17980.0,12 days 00:00:00.000000000,57,764.0199999999999,4,3,3,248.7
17984.0,200 days 00:00:00.000000000,147,786.88,2,4,3,152.68000000000006
17987.0,184 days 00:00:00.000000000,154,691.3500000000006,2,4,3,198.57
17988.0,134 days 00:00:00.000000000,46,163.08999999999997,2,3,1,71.06
17994.0,81 days 00:00:00.000000000,178,1075.29,3,4,3,322.68999999999994
18016.0,123 days 00:00:00.000000000,67,594.5499999999997,2,3,2,164.01000000000002
18017.0,118 days 00:00:00.000000000,2,330.0,2,1,2,179.0
18018.0,7 days 00:00:00.000000000,21,72.0,4,2,1,84.68999999999998
18036.0,53 days 00:00:00.000000000,223,1005.1700000000008,3,4,3,143.74
18037.0,33 days 00:00:00.000000000,21,88.07000000000001,4,2,1,9.2
18041.0,21 days 00:00:00.000000000,387,4030.2099999999973,4,4,4,446.4999999999997
18044.0,6 days 00:00:00.000000000,130,2246.359999999999,4,4,4,222.32000000000002
18055.0,11 days 00:00:00.000000000,330,6711.779999999998,4,4,4,310.33000000000004
18061.0,14 days 00:00:00.000000000,52,2407.45,4,3,4,602.89
18062.0,28 days 00:00:00.000000000,34,875.9200000000001,4,2,3,234.6
18064.0,43 days 00:00:00.000000000,26,1593.3600000000001,3,2,4,406.0
18065.0,27 days 00:00:00.000000000,172,2978.08,4,4,4,264.42
18069.0,43 days 00:00:00.000000000,416,1826.8700000000022,3,4,4,304.3100000000002
18073.0,4 days 00:00:00.000000000,5,241.07999999999998,4,1,1,3605.6600000000017
18075.0,12 days 00:00:00.000000000,273,4257.16,4,4,4,668.75
18077.0,34 days 00:00:00.000000000,140,1470.1900000000003,3,4,3,742.9599999999998
18079.0,46 days 00:00:00.000000000,42,2203.6100000000006,3,3,4,593.3500000000005
18087.0,98 days 00:00:00.000000000,42,11640.9,3,3,4,-244.79999999999998
18092.0,35 days 00:00:00.000000000,40,5140.0999999999985,3,2,4,1855.2399999999998
18093.0,102 days 00:00:00.000000000,41,2765.98,3,3,4,899.3600000000001
18094.0,26 days 00:00:00.000000000,54,2978.520000000001,4,3,4,625.1
18097.0,13 days 00:00:00.000000000,97,3244.620000000001,4,4,4,524.6899999999999
18101.0,182 days 00:00:00.000000000,46,287.10999999999996,2,3,2,110.22999999999999
18102.0,14 days 00:00:00.000000000,306,225602.16999999998,4,4,4,62834.52
18109.0,2 days 00:00:00.000000000,413,3937.5699999999965,4,4,4,1919.6900000000005
18112.0,226 days 00:00:00.000000000,36,420.66999999999996,1,2,2,196.64000000000001
18118.0,14 days 00:00:00.000000000,895,3854.4699999999957,4,4,4,742.3800000000007
18127.0,211 days 00:00:00.000000000,21,209.05,1,2,1,139.6
18135.0,200 days 00:00:00.000000000,8,266.81,2,1,1,109.82000000000001
18142.0,19 days 00:00:00.000000000,10,280.37999999999994,4,1,1,734.52
18144.0,20 days 00:00:00.000000000,49,2773.2900000000004,4,3,4,559.9
18146.0,28 days 00:00:00.000000000,4,76.65,4,1,1,83.70000000000002
18150.0,9 days 00:00:00.000000000,14,227.57999999999998,4,1,1,185.7
18151.0,97 days 00:00:00.000000000,28,468.65,3,2,2,340.79999999999995
18155.0,99 days 00:00:00.000000000,8,113.93,3,1,1,128.82999999999998
18161.0,60 days 00:00:00.000000000,40,730.7299999999999,3,2,3,224.94
18168.0,12 days 00:00:00.000000000,260,2030.1100000000004,4,4,4,115.15000000000002
18170.0,25 days 00:00:00.000000000,64,1327.8499999999995,4,3,3,351.29999999999995
18171.0,42 days 00:00:00.000000000,47,1044.99,3,3,3,214.88000000000002
18172.0,19 days 00:00:00.000000000,261,9842.559999999994,4,4,4,1556.8100000000002
18177.0,12 days 00:00:00.000000000,43,685.8499999999999,4,3,3,324.17
18178.0,27 days 00:00:00.000000000,216,3811.7799999999966,4,4,4,480.9700000000002
18193.0,174 days 00:00:00.000000000,55,942.7400000000001,2,3,3,233.81000000000006
18198.0,11 days 00:00:00.000000000,88,3174.4600000000023,4,3,4,1148.0299999999997
18203.0,189 days 00:00:00.000000000,26,223.01999999999995,2,2,1,160.42000000000002
18204.0,0 days 00:00:00.000000000,88,540.9799999999998,4,3,2,803.49
18211.0,86 days 00:00:00.000000000,8,137.9,3,1,1,130.8
18219.0,22 days 00:00:00.000000000,107,1741.8,4,4,4,454.82000000000005
18221.0,19 days 00:00:00.000000000,38,571.4999999999999,4,2,2,464.09
18223.0,7 days 00:00:00.000000000,301,6201.449999999997,4,4,4,815.3500000000003
18225.0,4 days 00:00:00.000000000,331,7004.4499999999925,4,4,4,1025.1599999999996
18226.0,6 days 00:00:00.000000000,368,8357.200000000004,4,4,4,2038.1099999999997
18229.0,6 days 00:00:00.000000000,77,4751.910000000001,4,3,4,2005.3600000000001
18230.0,15 days 00:00:00.000000000,103,2654.1599999999994,4,4,4,388.98
18232.0,0 days 00:00:00.000000000,24,370.98,4,2,2,119.14
18235.0,25 days 00:00:00.000000000,29,430.4600000000001,4,2,2,319.34000000000003
18236.0,48 days 00:00:00.000000000,44,799.67,3,3,3,517.9899999999999
18241.0,25 days 00:00:00.000000000,67,1045.53,4,3,3,824.9500000000002
18245.0,19 days 00:00:00.000000000,242,3307.0499999999993,4,4,4,366.5199999999999
18252.0,356 days 00:00:00.000000000,6,178.5,1,1,1,69.9
18257.0,8 days 00:00:00.000000000,123,1542.6199999999997,4,4,4,828.4700000000004
18260.0,8 days 00:00:00.000000000,388,8474.739999999993,4,4,4,427.13000000000005
18262.0,201 days 00:00:00.000000000,15,225.99999999999997,2,1,1,149.48
18263.0,60 days 00:00:00.000000000,15,307.6,3,1,2,503.8
18272.0,20 days 00:00:00.000000000,77,1261.4900000000002,4,3,3,1125.9099999999999
18283.0,8 days 00:00:00.000000000,320,802.8700000000005,4,4,3,436.4099999999999
